source,target,weight,target_cell_class,target_cell_type,target_hemibrain_type,target_side,source_cell_class,source_cell_type,source_hemibrain_type,source_side
720575940609460491,720575940632963245,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633034336,3.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633040223,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633056467,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633074015,20.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633075163,13.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633093483,19.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633886765,25.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA2_adPN,right
720575940609460491,720575940633911959,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940634000495,14.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940634231999,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940634347360,12.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA2_adPN,right
720575940609460491,720575940634839487,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940635033701,3.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940635150990,17.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA2_adPN,right
720575940609460491,720575940635309304,29.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940635386616,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940635656670,21.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636135543,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636224142,34.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636246446,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636352357,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636375653,12.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636640602,3.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636677190,15.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940636685894,8.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637055797,10.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637184078,4.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637222470,4.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637508698,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637594995,28.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637595507,12.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637704765,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637725272,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637733702,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637810239,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637826623,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637849151,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637954532,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940637970665,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940638468678,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940638472006,2.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VA2_adPN,right
720575940609460491,720575940639090997,24.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940639157968,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940639554675,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940639727067,12.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940639988352,4.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940640276955,13.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA2_adPN,right
720575940609460491,720575940640292571,7.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA2_adPN,right
720575940609460491,720575940641355739,5.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940641360091,8.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940642948887,16.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940644554606,40.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA2_adPN,right
720575940609460491,720575940645248878,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940646602372,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940646609028,3.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940646646148,11.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA2_adPN,right
720575940609460491,720575940647739513,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940649691513,9.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VA2_adPN,right
720575940609460491,720575940654491553,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940657869953,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940659297153,13.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609460491,720575940659765121,14.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA2_adPN,right
720575940609891886,720575940602564320,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940603719712,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940605171121,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940606891221,6.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940607984651,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940608145877,14.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940608433476,13.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940608456715,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940608532675,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940609935310,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940610029432,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940610505621,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940611704813,5.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940612384665,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940612778646,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940613478422,4.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940613764364,13.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940613773566,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940614251670,5.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940614845802,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940616887966,4.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940617021441,9.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940617845076,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940617849920,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940618779118,1.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940619375701,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940619630207,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940619693003,4.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940620055790,4.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940620235968,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940620393643,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940620655169,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940621023809,1.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940621073117,10.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940621146294,9.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940621174192,1.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940621477402,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940622263510,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940622305304,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940622891277,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940622981902,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940623009416,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940624429036,9.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940624492802,7.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940624711655,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940624859032,16.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940625561374,3.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940625600048,6.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940625753621,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940626082404,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940626729515,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940627077032,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940627205386,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940628002822,1.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940628012332,1.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940628295242,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940628306075,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940628408055,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940628574715,13.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940629020794,24.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940629022875,12.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940629166587,11.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940629300043,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940629730263,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940630026600,18.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940630471695,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940631827527,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940631842956,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940632077127,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940632169007,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940632433828,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940633402082,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940633996911,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940634430103,28.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940634967962,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940635386616,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940636159198,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940636447630,4.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940636488878,3.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940636769343,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940637277117,2.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940638053865,7.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940638468678,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940639881600,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940642347936,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940644592494,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940646290979,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VA7m_lPN,right
720575940609891886,720575940649228665,4.0,Kenyon_Cell,,KCg-m,right,ALPN,,VA7m_lPN,right
720575940609903077,720575940606347394,23.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940606947714,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940606963586,23.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940608386315,16.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940610101210,28.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940610206387,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940610406776,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940612453603,22.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940613017059,10.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940613042403,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940613954769,14.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940614981087,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940615263903,11.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940615571601,16.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940615785228,15.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940616189509,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940618436672,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940618470383,12.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940618844353,8.0,Kenyon_Cell,KCapbp-ap1,KCa'b'-ap1,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940619259477,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940620274497,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940620607982,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940621590250,30.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940622633203,13.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940622938637,11.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940623356493,5.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940624453868,4.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940624637884,28.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940624642492,6.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940624648067,19.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940626089980,18.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940626225941,19.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940627150090,23.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940627561854,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940628012332,5.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940628239671,29.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940628531308,11.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940631667937,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940632434340,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940632676409,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940637810239,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940637949161,21.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940609903077,720575940644592494,16.0,Kenyon_Cell,,KCg-m,right,ALPN,,DL2d_adPN,right
720575940610052266,720575940604630240,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940604962918,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940610906521,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940611704813,2.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA2_lPN,right
720575940610052266,720575940617866048,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940617963480,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940618371777,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940618779118,3.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,DA2_lPN,right
720575940610052266,720575940620176237,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940621174704,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940621529215,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940622050186,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940624524234,8.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940625323326,17.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940625482084,6.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940625690140,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940626364401,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940627426837,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940627561854,20.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940628300529,3.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940629133056,8.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940629671491,1.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940630047080,10.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940630751535,5.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940634989560,4.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA2_lPN,right
720575940610052266,720575940636242039,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940640634787,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,DA2_lPN,right
720575940610052266,720575940642338464,5.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,DA2_lPN,right
720575940610070442,720575940623546638,3.0,Kenyon_Cell,,KCg-m,right,ALPN,"(M_lPNm12,M_lPNm13)b","M_lPNm12,M_lPNm13",right
720575940610100437,720575940604630240,33.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940604766153,1.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940605338290,23.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940605407846,18.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940605451552,14.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940607337923,17.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940608383243,1.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940608644654,14.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940608655918,4.0,Kenyon_Cell,KCapbp-m,KCa'b'-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940610140378,8.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940610690162,20.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940610943897,20.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940612009903,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940612240918,26.0,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940612339810,17.0,Kenyon_Cell,KCab,KCab-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940612490723,15.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940614714518,12.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940614811222,13.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940614900886,13.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940615764422,7.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940617321243,2.0,Kenyon_Cell,KCab,KCab-c,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940618226085,15.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940618547280,10.0,Kenyon_Cell,KCab,KCab-s,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940618746747,36.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
720575940610100437,720575940618994880,2.0,Kenyon_Cell,,KCg-m,right,ALPN,,VM7d_adPN,right
